task,program,pass
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (remove_black_b (grid_to_block $0)))) (lambda (lambda (color_logical $1 $0 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (grow (grid_to_block $0) 1))) (lambda (lambda (color_logical $0 $1 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 (is_tile (grow (grid_to_block $0) 1))) (lambda (lambda (color_logical $1 $0 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $0 (color_logical $0 $1 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $0 (color_logical $1 $0 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $0 (color_logical $1 $1 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $1 (color_logical $0 $0 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $1 (color_logical $0 $1 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical $1 (color_logical $1 $0 pink lor) pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical (color_logical $0 $0 pink lor) $1 pink lor))))),True
dae9d2b5.json,(lambda (overlap_split_blocks (split_grid $0 false) (lambda (lambda (color_logical (color_logical $0 $1 pink lor) $0 pink lor))))),True
ded97339.json,(lambda (blocks_to_original_grid (map_tiles (find_tiles_by_black_b $0) (lambda (extend_until_touches_block $0 (first_of_sorted_object_list (find_same_color_blocks $1 true true) (lambda (get_num_tiles (extend_until_touches_block $1 $0 false))) false) false))) true true)),True
f25fbde4.json,(lambda (to_min_grid (grow (merge_blocks (find_blocks_by_black_b $0 true false) true) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (remove_black_b (grid_to_block $0)) 1) (negate_boolean true))),True
f25fbde4.json,(lambda (to_min_grid (grow (remove_color (grid_to_block $0) black) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_black_b (grow (grid_to_block $0) 1)) (negate_boolean true))),True
f25fbde4.json,(lambda (to_min_grid (remove_color (grow (grid_to_block $0) 1) black) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (box_block (remove_black_b (grid_to_block $0))) 1) true)),True
f25fbde4.json,(lambda (to_min_grid (grow (remove_black_b (box_block (grid_to_block $0))) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (remove_black_b (grid_to_block $0)) 1) (is_tile (grid_to_block $0)))),True
f25fbde4.json,(lambda (to_min_grid (grow (remove_black_b (remove_black_b (grid_to_block $0))) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_black_b (grow (remove_black_b (grid_to_block $0)) 1)) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_black_b (remove_black_b (grow (grid_to_block $0) 1))) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (singleton_block (find_same_color_blocks $0 true true)) 1) true)),True
f25fbde4.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 true true) true) 1) true)),True
f25fbde4.json,(lambda (to_min_grid (grow (singleton_block (find_same_color_blocks $0 true true)) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 false true) true) 1) true)),False
f25fbde4.json,(lambda (to_min_grid (grow (merge_blocks (find_same_color_blocks $0 true true) true) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (singleton_block (find_blocks_by_inferred_b $0 true false)) 1) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_color (remove_black_b (grow (grid_to_block $0) 1)) blue) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_color (remove_black_b (grow (grid_to_block $0) 1)) teal) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_black_b (grow (replace_color (grid_to_block $0) pink grey) 1)) false)),True
f25fbde4.json,(lambda (to_min_grid (remove_black_b (grow (replace_color (grid_to_block $0) orange grey) 1)) false)),True
f25fbde4.json,(lambda (to_min_grid (grow (box_block (remove_black_b (grid_to_block $0))) 1) false)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (grid_to_block $0) true)) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (grid_to_block $0) (negate_boolean false))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (grid_to_block $0) true)) (negate_boolean false))),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_color (reflect (grid_to_block $0) true) black) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (box_block (remove_black_b (reflect (grid_to_block $0) true))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (box_block (reflect (grid_to_block $0) true))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (box_block (grid_to_block $0)) true)) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (grid_to_block $0) (touches_any_boundary (grid_to_block $0)))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (grid_to_block $0) true)) (touches_any_boundary (grid_to_block $0)))),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (remove_black_b (reflect (grid_to_block $0) true))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (filter_block_tiles (remove_black_b (reflect (grid_to_block $0) true)) (lambda true)) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (filter_block_tiles (reflect (grid_to_block $0) true) (lambda true))) true)),True
f25ffba3.json,(lambda (to_original_grid_overlay (remove_black_b (reflect (filter_block_tiles (grid_to_block $0) (lambda true)) true)) true)),True
fcb5c309.json,(lambda (to_min_grid (replace_color (first_of_sorted_object_list (find_same_color_blocks $0 true true) (lambda (get_num_tiles $0)) false) (nth_primary_color (remove_black_b (first_of_sorted_object_list (find_same_color_blocks $0 true true) (lambda (get_num_tiles $0)) false)) 0) (nth_primary_color (remove_black_b (first_of_sorted_object_list (find_same_color_blocks $0 true true) (lambda (get_num_tiles $0)) false)) 0)) false)),False
